,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,date,state,fips,cases,deaths
4413,-19.0,1.0,119.0,-28.0,-33.0,12.0,2020-05-29,Maine,23,2226,85
4414,-28.0,-10.0,63.0,-42.0,-46.0,20.0,2020-05-29,Maryland,24,51631,2466
4415,-34.0,-12.0,36.0,-58.0,-47.0,20.0,2020-05-29,Massachusetts,25,95512,6718
4416,-30.0,-9.0,98.0,-29.0,-41.0,17.0,2020-05-29,Michigan,26,56589,5406
4417,-30.0,1.0,102.0,-47.0,-43.0,16.0,2020-05-29,Minnesota,27,23541,1006
4418,-7.0,1.0,34.0,-2.0,-26.0,9.0,2020-05-29,Mississippi,28,14790,710
4419,-3.0,4.0,142.0,-8.0,-24.0,8.0,2020-05-29,Missouri,29,12949,740
4420,-6.0,17.0,134.0,1.0,-24.0,5.0,2020-05-29,Montana,30,493,17
4421,-12.0,7.0,155.0,7.0,-31.0,10.0,2020-05-29,Nebraska,31,13654,177
4422,-27.0,-7.0,-33.0,-43.0,-41.0,16.0,2020-05-29,Nevada,32,8375,415
4423,-16.0,-1.0,96.0,-28.0,-37.0,16.0,2020-05-29,New Hampshire,33,4492,238
4424,-43.0,-11.0,52.0,-54.0,-48.0,22.0,2020-05-29,New Jersey,34,158844,11531
4425,-21.0,6.0,25.0,-18.0,-34.0,13.0,2020-05-29,New Mexico,35,7493,344
4426,-47.0,-11.0,3.0,-57.0,-49.0,22.0,2020-05-29,New York,36,373108,29535
4427,-18.0,-3.0,26.0,-30.0,-33.0,13.0,2020-05-29,North Carolina,37,26735,888
4428,-9.0,1.0,167.0,-2.0,-25.0,8.0,2020-05-29,North Dakota,38,2523,62
4429,-16.0,-4.0,93.0,-12.0,-34.0,13.0,2020-05-29,Ohio,39,34566,2131
4430,-3.0,6.0,90.0,3.0,-28.0,8.0,2020-05-29,Oklahoma,40,6338,329
4431,-23.0,-1.0,78.0,-27.0,-37.0,12.0,2020-05-29,Oregon,41,4133,151
4432,-30.0,-8.0,36.0,-44.0,-39.0,17.0,2020-05-29,Pennsylvania,42,75073,5467
4433,-22.0,-8.0,71.0,-49.0,-39.0,17.0,2020-05-29,Rhode Island,44,14635,693
4434,-10.0,1.0,22.0,-4.0,-29.0,10.0,2020-05-29,South Carolina,45,11131,483
4435,-4.0,19.0,252.0,10.0,-26.0,8.0,2020-05-29,South Dakota,46,4866,59
4436,-8.0,2.0,67.0,-17.0,-30.0,9.0,2020-05-29,Tennessee,47,22199,356
4437,-15.0,-1.0,13.0,-28.0,-35.0,13.0,2020-05-29,Texas,48,62073,1645
4438,-14.0,12.0,131.0,-29.0,-36.0,11.0,2020-05-29,Utah,49,9282,107
4439,-28.0,-14.0,37.0,-35.0,-40.0,16.0,2020-05-29,Vermont,50,975,55
4440,-25.0,-6.0,40.0,-38.0,-41.0,17.0,2020-05-29,Virginia,51,42533,1358
4441,-29.0,-3.0,112.0,-41.0,-43.0,14.0,2020-05-29,Washington,53,22377,1120
4442,-10.0,-1.0,39.0,1.0,-29.0,10.0,2020-05-29,West Virginia,54,1972,74
4443,-16.0,2.0,158.0,-7.0,-32.0,13.0,2020-05-29,Wisconsin,55,17784,569
4444,-3.0,16.0,145.0,27.0,-23.0,6.0,2020-05-29,Wyoming,56,891,15
4445,-11.0,7.0,75.0,8.0,-6.0,3.0,2020-05-30,Alabama,1,17359,618
4446,-2.0,14.0,152.0,-19.0,-7.0,1.0,2020-05-30,Alaska,2,441,8
4447,-26.0,-7.0,-23.0,-29.0,-12.0,7.0,2020-05-30,Arizona,4,19255,903
4448,-10.0,10.0,109.0,3.0,-5.0,2.0,2020-05-30,Arkansas,5,7013,133
4449,-42.0,-7.0,-14.0,-38.0,-17.0,11.0,2020-05-30,California,6,110100,4214
4450,-27.0,-4.0,43.0,-29.0,-14.0,7.0,2020-05-30,Colorado,8,26084,1443
4451,-21.0,-8.0,193.0,-26.0,-13.0,6.0,2020-05-30,Connecticut,9,42022,3912
4452,-25.0,-3.0,0.0,-15.0,-12.0,7.0,2020-05-30,Delaware,10,9422,361
4453,-56.0,-15.0,-16.0,-57.0,-22.0,10.0,2020-05-30,District of Columbia,11,8717,462
4454,-26.0,-10.0,-16.0,-43.0,-15.0,7.0,2020-05-30,Florida,12,55416,2446
4455,-17.0,-1.0,58.0,-33.0,-9.0,5.0,2020-05-30,Georgia,13,44336,1973
4456,-42.0,-19.0,-26.0,-63.0,-28.0,10.0,2020-05-30,Hawaii,15,641,17
4457,-10.0,11.0,0.0,17.0,-6.0,1.0,2020-05-30,Idaho,16,2840,82
4458,-26.0,1.0,105.0,-21.0,-11.0,5.0,2020-05-30,Illinois,17,119290,5368
4459,-8.0,9.0,255.0,13.0,-9.0,2.0,2020-05-30,Indiana,18,35064,2125
4460,-15.0,19.0,220.0,8.0,-3.0,3.0,2020-05-30,Iowa,19,19336,531
4461,-17.0,3.0,205.0,12.0,-4.0,2.0,2020-05-30,Kansas,20,9847,209
4462,-12.0,13.0,188.0,3.0,-9.0,2.0,2020-05-30,Kentucky,21,9887,441
4463,-21.0,0.0,-3.0,-19.0,-13.0,5.0,2020-05-30,Louisiana,22,39682,2785
4464,-22.0,0.0,130.0,-28.0,-12.0,5.0,2020-05-30,Maine,23,2282,89
4465,-27.0,-5.0,168.0,-24.0,-15.0,8.0,2020-05-30,Maryland,24,52662,2509
4466,-34.0,-12.0,120.0,-45.0,-18.0,8.0,2020-05-30,Massachusetts,25,96301,6768
4467,-27.0,-1.0,184.0,-17.0,-14.0,6.0,2020-05-30,Michigan,26,56848,5463
4468,-35.0,6.0,114.0,-39.0,-15.0,7.0,2020-05-30,Minnesota,27,24200,1036
4469,-6.0,6.0,55.0,5.0,-8.0,3.0,2020-05-30,Mississippi,28,15229,723
4470,-14.0,8.0,145.0,-5.0,-5.0,2.0,2020-05-30,Missouri,29,13118,782
4471,-9.0,21.0,149.0,5.0,-10.0,0.0,2020-05-30,Montana,30,505,17
4472,-23.0,-1.0,74.0,1.0,-7.0,7.0,2020-05-30,Nebraska,31,13905,177
4473,-30.0,-8.0,-43.0,-41.0,-30.0,10.0,2020-05-30,Nevada,32,8519,417
4474,-16.0,-1.0,116.0,-13.0,-13.0,6.0,2020-05-30,New Hampshire,33,4545,242
4475,-40.0,-6.0,173.0,-42.0,-17.0,9.0,2020-05-30,New Jersey,34,159608,11634
4476,-28.0,-1.0,16.0,-16.0,-15.0,8.0,2020-05-30,New Mexico,35,7624,351
4477,-44.0,-6.0,77.0,-47.0,-21.0,9.0,2020-05-30,New York,36,374471,29612
4478,-16.0,2.0,72.0,-18.0,-10.0,5.0,2020-05-30,North Carolina,37,27761,903
4479,-16.0,5.0,204.0,-1.0,-4.0,1.0,2020-05-30,North Dakota,38,2557,63
4480,-13.0,5.0,230.0,5.0,-9.0,3.0,2020-05-30,Ohio,39,35034,2149
4481,-7.0,11.0,110.0,13.0,-6.0,2.0,2020-05-30,Oklahoma,40,6418,334
4482,-32.0,-9.0,0.0,-27.0,-17.0,8.0,2020-05-30,Oregon,41,4185,153
4483,-29.0,-2.0,130.0,-30.0,-14.0,6.0,2020-05-30,Pennsylvania,42,75789,5537
4484,-19.0,-4.0,250.0,-37.0,-16.0,7.0,2020-05-30,Rhode Island,44,14819,711
4485,-10.0,6.0,56.0,7.0,-9.0,4.0,2020-05-30,South Carolina,45,11394,487
4486,-11.0,18.0,198.0,10.0,-5.0,3.0,2020-05-30,South Dakota,46,4960,62
4487,-9.0,8.0,133.0,-5.0,-5.0,1.0,2020-05-30,Tennessee,47,22676,360
4488,-19.0,-2.0,15.0,-22.0,-10.0,5.0,2020-05-30,Texas,48,63396,1676
4489,-22.0,4.0,118.0,-22.0,-8.0,4.0,2020-05-30,Utah,49,9551,112
4490,-25.0,-9.0,122.0,-39.0,-17.0,5.0,2020-05-30,Vermont,50,977,55
4491,-27.0,-2.0,78.0,-26.0,-13.0,7.0,2020-05-30,Virginia,51,43611,1370
4492,-41.0,-13.0,-7.0,-40.0,-21.0,10.0,2020-05-30,Washington,53,22618,1126
4493,-5.0,10.0,125.0,16.0,-8.0,2.0,2020-05-30,West Virginia,54,1989,75
4494,-15.0,11.0,214.0,6.0,-3.0,4.0,2020-05-30,Wisconsin,55,18249,588
4495,-5.0,16.0,161.0,32.0,-7.0,1.0,2020-05-30,Wyoming,56,898,16
4496,-9.0,5.0,79.0,3.0,-14.0,3.0,2020-05-31,Alabama,1,17952,630
4497,9.0,14.0,125.0,-25.0,-7.0,1.0,2020-05-31,Alaska,2,469,8
4498,-23.0,-7.0,-20.0,-31.0,-14.0,6.0,2020-05-31,Arizona,4,19936,906
4499,-4.0,13.0,114.0,1.0,-10.0,2.0,2020-05-31,Arkansas,5,7253,133
4500,-43.0,-13.0,-5.0,-40.0,-19.0,9.0,2020-05-31,California,6,113114,4242
4501,-19.0,-2.0,65.0,-32.0,-15.0,5.0,2020-05-31,Colorado,8,26364,1445
4502,-18.0,-10.0,125.0,-29.0,-11.0,5.0,2020-05-31,Connecticut,9,42201,3944
4503,-23.0,-4.0,100.0,-27.0,-15.0,5.0,2020-05-31,Delaware,10,9498,366
4504,-54.0,-23.0,-1.0,-59.0,-24.0,9.0,2020-05-31,District of Columbia,11,8801,466
4505,-26.0,-12.0,-13.0,-47.0,-19.0,7.0,2020-05-31,Florida,12,56155,2450
4506,-17.0,-3.0,59.0,-40.0,-17.0,5.0,2020-05-31,Georgia,13,45051,2019
4507,-42.0,-19.0,-26.0,-66.0,-28.0,9.0,2020-05-31,Hawaii,15,642,17
4508,7.0,16.0,220.0,19.0,-11.0,0.0,2020-05-31,Idaho,16,2855,82
4509,-30.0,-12.0,115.0,-29.0,-17.0,5.0,2020-05-31,Illinois,17,120588,5426
4510,-6.0,5.0,209.0,5.0,-12.0,2.0,2020-05-31,Indiana,18,35429,2134
4511,-6.0,21.0,217.0,1.0,-7.0,1.0,2020-05-31,Iowa,19,19621,537
4512,-3.0,5.0,133.0,11.0,-9.0,2.0,2020-05-31,Kansas,20,9878,211
4513,-9.0,10.0,153.0,-4.0,-13.0,2.0,2020-05-31,Kentucky,21,9937,441
4514,-16.0,2.0,17.0,-24.0,-15.0,4.0,2020-05-31,Louisiana,22,40021,2791
4515,-10.0,10.0,153.0,-16.0,-7.0,2.0,2020-05-31,Maine,23,2325,89
4516,-25.0,-8.0,172.0,-28.0,-19.0,7.0,2020-05-31,Maryland,24,53456,2532
4517,-29.0,-13.0,102.0,-46.0,-17.0,7.0,2020-05-31,Massachusetts,25,96965,6846
4518,-19.0,-1.0,223.0,-23.0,-14.0,3.0,2020-05-31,Michigan,26,57355,5491
4519,-26.0,1.0,188.0,-41.0,-16.0,3.0,2020-05-31,Minnesota,27,24860,1050
4520,-2.0,5.0,59.0,1.0,-13.0,3.0,2020-05-31,Mississippi,28,15501,734
4521,-4.0,9.0,122.0,-10.0,-9.0,1.0,2020-05-31,Missouri,29,13297,784
4522,2.0,18.0,108.0,10.0,-8.0,-1.0,2020-05-31,Montana,30,515,17
4523,-15.0,4.0,140.0,6.0,-8.0,3.0,2020-05-31,Nebraska,31,14101,178
4524,-28.0,-7.0,-19.0,-45.0,-32.0,8.0,2020-05-31,Nevada,32,8628,419
4525,-9.0,-4.0,103.0,-11.0,-13.0,4.0,2020-05-31,New Hampshire,33,4651,245
4526,-40.0,-10.0,171.0,-46.0,-18.0,8.0,2020-05-31,New Jersey,34,160445,11698
4527,-22.0,0.0,25.0,-15.0,-14.0,6.0,2020-05-31,New Mexico,35,7689,356
4528,-43.0,-11.0,79.0,-49.0,-21.0,8.0,2020-05-31,New York,36,375575,29699
4529,-15.0,1.0,75.0,-25.0,-15.0,4.0,2020-05-31,North Carolina,37,28686,911
4530,-5.0,5.0,181.0,-6.0,-6.0,-1.0,2020-05-31,North Dakota,38,2580,64
4531,-8.0,4.0,210.0,-4.0,-11.0,2.0,2020-05-31,Ohio,39,35513,2155
4532,-1.0,10.0,97.0,11.0,-9.0,1.0,2020-05-31,Oklahoma,40,6506,334
4533,-20.0,-2.0,48.0,-20.0,-17.0,5.0,2020-05-31,Oregon,41,4243,153
4534,-24.0,-6.0,142.0,-34.0,-16.0,5.0,2020-05-31,Pennsylvania,42,76218,5555
4535,-10.0,-5.0,191.0,-37.0,-12.0,5.0,2020-05-31,Rhode Island,44,14928,718
4536,-9.0,4.0,60.0,8.0,-14.0,4.0,2020-05-31,South Carolina,45,11861,494
4537,6.0,24.0,284.0,17.0,-5.0,0.0,2020-05-31,South Dakota,46,4993,62
4538,-6.0,7.0,105.0,-13.0,-14.0,2.0,2020-05-31,Tennessee,47,22832,360
4539,-18.0,-7.0,-5.0,-29.0,-13.0,6.0,2020-05-31,Texas,48,64974,1683
4540,-10.0,13.0,127.0,-25.0,-19.0,3.0,2020-05-31,Utah,49,9829,113
4541,-20.0,-6.0,77.0,-49.0,-18.0,4.0,2020-05-31,Vermont,50,981,55
4542,-23.0,-4.0,96.0,-30.0,-17.0,5.0,2020-05-31,Virginia,51,44607,1375
4543,-27.0,-6.0,31.0,-36.0,-20.0,7.0,2020-05-31,Washington,53,22814,1126
4544,3.0,13.0,123.0,14.0,-10.0,1.0,2020-05-31,West Virginia,54,2010,75
4545,-5.0,8.0,268.0,-4.0,-6.0,1.0,2020-05-31,Wisconsin,55,18418,594
4546,6.0,19.0,155.0,21.0,-7.0,0.0,2020-05-31,Wyoming,56,903,16
4547,-1.0,8.0,46.0,-1.0,-28.0,8.0,2020-06-01,Alabama,1,18534,646
4548,9.0,17.0,103.0,-15.0,-25.0,7.0,2020-06-01,Alaska,2,476,8
4549,-17.0,-6.0,-18.0,-30.0,-36.0,11.0,2020-06-01,Arizona,4,20123,918
4550,2.0,10.0,71.0,-2.0,-28.0,7.0,2020-06-01,Arkansas,5,7443,133
4551,-41.0,-12.0,-16.0,-45.0,-42.0,17.0,2020-06-01,California,6,115643,4287
4552,-14.0,1.0,71.0,-33.0,-36.0,11.0,2020-06-01,Colorado,8,26563,1458
4553,-14.0,-5.0,60.0,-33.0,-39.0,14.0,2020-06-01,Connecticut,9,42740,3964
4554,-11.0,-3.0,53.0,-30.0,-37.0,12.0,2020-06-01,Delaware,10,9605,368
4555,-54.0,-30.0,-38.0,-69.0,-61.0,23.0,2020-06-01,District of Columbia,11,8857,468
4556,-21.0,-9.0,-24.0,-42.0,-33.0,11.0,2020-06-01,Florida,12,56822,2459
4557,-10.0,1.0,44.0,-40.0,-35.0,10.0,2020-06-01,Georgia,13,45757,2057
4558,-38.0,-20.0,-42.0,-58.0,-34.0,14.0,2020-06-01,Hawaii,15,642,17
4559,7.0,13.0,174.0,8.0,-24.0,4.0,2020-06-01,Idaho,16,2908,83
4560,-27.0,-7.0,24.0,-45.0,-44.0,15.0,2020-06-01,Illinois,17,121666,5458
4561,-1.0,5.0,100.0,-3.0,-30.0,9.0,2020-06-01,Indiana,18,35684,2142
4562,-8.0,19.0,143.0,-2.0,-30.0,10.0,2020-06-01,Iowa,19,19789,558
4563,-5.0,3.0,117.0,1.0,-29.0,8.0,2020-06-01,Kansas,20,10103,217
4564,-3.0,10.0,78.0,-12.0,-31.0,9.0,2020-06-01,Kentucky,21,10150,445
4565,-8.0,2.0,5.0,-21.0,-26.0,8.0,2020-06-01,Louisiana,22,40452,2801
4566,-7.0,6.0,89.0,-17.0,-30.0,9.0,2020-06-01,Maine,23,2349,89
4567,-20.0,-8.0,78.0,-40.0,-45.0,17.0,2020-06-01,Maryland,24,54035,2552
4568,-26.0,-12.0,44.0,-58.0,-47.0,17.0,2020-06-01,Massachusetts,25,100805,7035
4569,-16.0,-3.0,116.0,-27.0,-39.0,12.0,2020-06-01,Michigan,26,58435,5525
4570,-13.0,6.0,119.0,-50.0,-40.0,13.0,2020-06-01,Minnesota,27,25218,1060
4571,8.0,9.0,40.0,0.0,-24.0,6.0,2020-06-01,Mississippi,28,15752,739
4572,-3.0,9.0,89.0,-15.0,-31.0,8.0,2020-06-01,Missouri,29,13523,786
4573,8.0,18.0,121.0,1.0,-21.0,3.0,2020-06-01,Montana,30,519,17
4574,-9.0,3.0,99.0,0.0,-31.0,11.0,2020-06-01,Nebraska,31,14345,183
4575,-21.0,-3.0,-24.0,-41.0,-37.0,13.0,2020-06-01,Nevada,32,8701,420
4576,-6.0,0.0,100.0,-17.0,-36.0,12.0,2020-06-01,New Hampshire,33,4685,245
4577,-37.0,-8.0,84.0,-52.0,-46.0,18.0,2020-06-01,New Jersey,34,160918,11721
4578,-10.0,5.0,16.0,-15.0,-34.0,11.0,2020-06-01,New Mexico,35,7800,362
4579,-40.0,-8.0,22.0,-56.0,-46.0,18.0,2020-06-01,New York,36,376520,29766
4580,-8.0,5.0,79.0,-24.0,-31.0,9.0,2020-06-01,North Carolina,37,29368,923
4581,3.0,8.0,146.0,-6.0,-24.0,6.0,2020-06-01,North Dakota,38,2628,64
4582,-3.0,4.0,125.0,-7.0,-33.0,9.0,2020-06-01,Ohio,39,35984,2206
4583,3.0,12.0,62.0,2.0,-28.0,7.0,2020-06-01,Oklahoma,40,6573,334
4584,-11.0,4.0,84.0,-24.0,-36.0,10.0,2020-06-01,Oregon,41,4303,154
4585,-21.0,-6.0,59.0,-43.0,-39.0,13.0,2020-06-01,Pennsylvania,42,76734,5574
4586,-6.0,-1.0,133.0,-43.0,-37.0,12.0,2020-06-01,Rhode Island,44,14991,720
4587,0.0,7.0,54.0,-1.0,-26.0,7.0,2020-06-01,South Carolina,45,12148,500
4588,5.0,22.0,223.0,16.0,-24.0,7.0,2020-06-01,South Dakota,46,5034,62
4589,1.0,6.0,75.0,-16.0,-29.0,8.0,2020-06-01,Tennessee,47,23242,361
4590,-12.0,-3.0,1.0,-30.0,-35.0,12.0,2020-06-01,Texas,48,66081,1695
4591,-6.0,11.0,113.0,-30.0,-37.0,10.0,2020-06-01,Utah,49,10026,113
4592,-13.0,-4.0,59.0,-32.0,-38.0,12.0,2020-06-01,Vermont,50,983,55
4593,-17.0,-1.0,58.0,-38.0,-39.0,14.0,2020-06-01,Virginia,51,45398,1392
4594,-22.0,-2.0,69.0,-41.0,-42.0,13.0,2020-06-01,Washington,53,23272,1133
4595,5.0,10.0,54.0,4.0,-27.0,7.0,2020-06-01,West Virginia,54,2028,76
4596,-9.0,6.0,116.0,-12.0,-31.0,11.0,2020-06-01,Wisconsin,55,18556,597
4597,11.0,22.0,143.0,22.0,-21.0,4.0,2020-06-01,Wyoming,56,910,17
4598,-4.0,7.0,36.0,-3.0,-27.0,9.0,2020-06-02,Alabama,1,18771,653
4599,7.0,15.0,103.0,-18.0,-25.0,8.0,2020-06-02,Alaska,2,497,8
4600,-18.0,-4.0,-18.0,-28.0,-37.0,12.0,2020-06-02,Arizona,4,21250,943
4601,1.0,10.0,113.0,-2.0,-28.0,7.0,2020-06-02,Arkansas,5,7818,136
4602,-39.0,-6.0,-8.0,-44.0,-42.0,17.0,2020-06-02,California,6,118081,4360
4603,-15.0,2.0,62.0,-35.0,-39.0,13.0,2020-06-02,Colorado,8,26774,1474
4604,-17.0,-4.0,52.0,-32.0,-40.0,15.0,2020-06-02,Connecticut,9,42979,3972
4605,-12.0,-1.0,57.0,-31.0,-37.0,13.0,2020-06-02,Delaware,10,9685,373
4606,-54.0,-26.0,-30.0,-70.0,-63.0,23.0,2020-06-02,District of Columbia,11,8886,470
4607,-22.0,-8.0,-25.0,-41.0,-33.0,12.0,2020-06-02,Florida,12,57439,2529
4608,-10.0,2.0,40.0,-38.0,-35.0,12.0,2020-06-02,Georgia,13,46063,2070
4609,-37.0,-19.0,-39.0,-59.0,-35.0,16.0,2020-06-02,Hawaii,15,643,17
4610,5.0,16.0,219.0,10.0,-28.0,6.0,2020-06-02,Idaho,16,2935,83
4611,-24.0,-3.0,45.0,-43.0,-42.0,15.0,2020-06-02,Illinois,17,123244,5567
4612,1.0,11.0,156.0,0.0,-31.0,9.0,2020-06-02,Indiana,18,36129,2197
4613,-9.0,19.0,163.0,0.0,-31.0,10.0,2020-06-02,Iowa,19,20017,564
4614,-5.0,3.0,137.0,1.0,-32.0,9.0,2020-06-02,Kansas,20,10143,227
4615,-5.0,12.0,95.0,-10.0,-32.0,9.0,2020-06-02,Kentucky,21,10287,451
4616,-7.0,7.0,9.0,-19.0,-28.0,9.0,2020-06-02,Louisiana,22,40857,2835
4617,-10.0,3.0,122.0,-14.0,-31.0,10.0,2020-06-02,Maine,23,2377,94
4618,-19.0,-4.0,95.0,-38.0,-46.0,17.0,2020-06-02,Maryland,24,54831,2597
4619,-28.0,-11.0,52.0,-56.0,-47.0,18.0,2020-06-02,Massachusetts,25,101163,7085
4620,-17.0,1.0,168.0,-23.0,-39.0,13.0,2020-06-02,Michigan,26,58680,5562
4621,-19.0,3.0,84.0,-52.0,-40.0,15.0,2020-06-02,Minnesota,27,25518,1082
4622,5.0,8.0,43.0,3.0,-25.0,7.0,2020-06-02,Mississippi,28,16020,767
4623,-4.0,8.0,115.0,-12.0,-33.0,9.0,2020-06-02,Missouri,29,13822,797
4624,7.0,19.0,149.0,3.0,-23.0,4.0,2020-06-02,Montana,30,523,17
4625,-8.0,7.0,114.0,0.0,-32.0,11.0,2020-06-02,Nebraska,31,14611,187
4626,-19.0,0.0,-20.0,-39.0,-38.0,13.0,2020-06-02,Nevada,32,8858,420
4627,-8.0,1.0,101.0,-13.0,-36.0,14.0,2020-06-02,New Hampshire,33,4749,256
4628,-38.0,-5.0,68.0,-53.0,-47.0,19.0,2020-06-02,New Jersey,34,161545,11770
4629,-7.0,10.0,32.0,-11.0,-34.0,12.0,2020-06-02,New Mexico,35,8024,367
4630,-43.0,-8.0,14.0,-57.0,-47.0,19.0,2020-06-02,New York,36,377881,29847
4631,-9.0,5.0,79.0,-22.0,-32.0,10.0,2020-06-02,North Carolina,37,30052,950
